run_id,run_name,_step,epoch,lr,val_ssim,val_psnr,val_rmse,val_mae,val_sam,val_ergas,val_loss,train_loss,train_mae,train_sam,train_grad_norm
whs69rcw,Modèle résiduel MSE,263,24,0.0001312471909403,0.8151866588099249,27.739230779368,0.0410240432187745,0.0233787682935081,0.1228772825722036,208.82057038733063,0.0077042703372265,0.008982825359632,0.0260200992497241,0.1299307250505329,0.0782493953553275
whs69rcw,Modèle résiduel MSE,264,25,0.0001252446437729,0.7969787285245699,25.061661172517205,0.0558363397774065,0.0308540829553686,0.1504800389039105,241.55707014028144,0.0112405263353139,0.008867049182797,0.0259607476938484,0.1297403884112325,0.0807759305541841
whs69rcw,Modèle résiduel MSE,265,26,0.0001191444408012,0.8234543656480724,27.756584123654715,0.0409421640215785,0.0236388451323427,0.1215727876486449,199.65200854099004,0.0074534029218143,0.0087929177993478,0.0260918902026282,0.1289364475534003,0.0736897393153646
whs69rcw,Modèle résiduel MSE,290,27,0.0001129706567396,0.8164204564587824,27.59760720693407,0.0416984238668569,0.0241220982038769,0.1206922717392444,234.9473439584117,0.0074743273796449,0.0087535997104441,0.0259953749039743,0.1285098135853425,0.0820156533279034
whs69rcw,Modèle résiduel MSE,291,28,0.0001067476566931,0.8194968330449072,27.13885192539906,0.043959971655783,0.0269611305075472,0.1241630107678216,217.16432772012183,0.0079100940794009,0.0084034198075214,0.0254091946447952,0.125888920460756,0.0799003131767241
whs69rcw,Modèle résiduel MSE,292,29,0.0001005,0.8241757072251419,27.882297645772564,0.0403538632288516,0.0229154834844942,0.118743943628566,212.207353804349,0.0073498368849335,0.0086226255491646,0.0255329401160662,0.1271860591876201,0.0942230579626356
whs69rcw,Modèle résiduel MSE,317,30,9.425234330683332e-05,0.819976479842745,26.514509912011647,0.0472361512343761,0.0269343181159989,0.1289118502674431,216.96637736989496,0.0083762387231249,0.0082533408203122,0.0252704142043605,0.1245164720930604,0.086202787896061
whs69rcw,Modèle résiduel MSE,318,31,8.802934326035174e-05,0.8298287371109272,27.616335332044784,0.0416086124566594,0.0241233350644851,0.117293099262591,214.9327155684976,0.0072846904413068,0.0079980127873599,0.0250233396943499,0.1232586149285491,0.0819034810918264
whs69rcw,Modèle résiduel MSE,343,32,8.18555591987204e-05,0.8214772795808727,27.63784060530831,0.0415057216976514,0.0244718136843936,0.1258036666389169,207.77263765284417,0.0077678958548168,0.0081147974721179,0.0250667513061601,0.1244269344541761,0.0892764274190124
whs69rcw,Modèle résiduel MSE,344,33,7.575535622709694e-05,0.8285707769722774,27.973253592286937,0.0399334948944145,0.022704036649445,0.1209600236395309,186.4515067444857,0.0072641665645842,0.0079182479679823,0.0247887052858296,0.1224497927305025,0.0857948395423591
whs69rcw,Modèle résiduel MSE,369,34,6.975280905969277e-05,0.8288885087802492,27.20310539265246,0.0436359796321709,0.0253205610888785,0.1200903010522497,220.70565986208223,0.007621918748743,0.008011019292176,0.0248327112287028,0.122842864666739,0.0947212558319298
whs69rcw,Modèle résiduel MSE,370,35,6.387160700787457e-05,0.8339760221284012,27.72569998570217,0.0410879998734279,0.023824635700419,0.1177630898510587,208.31303980104963,0.0073036789685359,0.0078996629951696,0.0247359744066165,0.1216852204539837,0.0888345262983107
whs69rcw,Modèle résiduel MSE,371,36,5.813496048927527e-05,0.8395265977958153,28.082866041733,0.0394327166344885,0.0223045431013251,0.11404149825203,193.99957104137272,0.00686372743502,0.0078141469365129,0.0247003371771584,0.1211070797573297,0.0982125048947512
whs69rcw,Modèle résiduel MSE,396,37,5.256550942687932e-05,0.8364586028559454,27.95389294057685,0.0400226050274159,0.0230511423714202,0.1171417062909438,193.63979141549623,0.007085944895215,0.0074780183450247,0.0241677837852293,0.1193705163577683,0.1091989017465812
whs69rcw,Modèle résiduel MSE,397,38,4.718523389958981e-05,0.8370342953451748,28.07028287023537,0.0394898838611499,0.0225051058263614,0.1162534212243968,188.40819524109585,0.0069005186749814,0.007309220971054,0.0241744328911105,0.1177923218307332,0.0923533618020323
whs69rcw,Modèle résiduel MSE,398,39,4.201536739689893e-05,0.841110280875502,27.939852827451585,0.0400873509916715,0.0234597031797828,0.1151184466635358,181.63508255074257,0.0070338491430698,0.0073219050870189,0.0239478456668364,0.1179439326445771,0.1036482413307341
whs69rcw,Modèle résiduel MSE,399,40,3.707631302000537e-05,0.8441084130056973,28.09461267499955,0.0393794246161864,0.0220363067527269,0.114656087524932,205.74349773602756,0.0073583251917092,0.0073223528153716,0.0240631457895804,0.1176946985925364,0.1061634327579512
whs69rcw,Modèle résiduel MSE,400,41,3.238756296009547e-05,0.8336544489038402,28.095597685419985,0.0393749591042026,0.0222713039096059,0.1161582326066905,193.7094208755791,0.0069135092118562,0.0071715778675185,0.0240100641320976,0.116295686421486,0.0966869935584373
whs69rcw,Modèle résiduel MSE,401,42,2.7967621571569576e-05,0.8451373864864481,28.31577897254288,0.0383893758617917,0.0213619602266056,0.1114706727194375,186.44588587129107,0.0067991000672416,0.0071522834398345,0.0237982218336855,0.1162582483365494,0.1042455781259152
whs69rcw,Modèle résiduel MSE,426,43,2.3833932343808982e-05,0.8381077174482674,28.091005806498867,0.039395780557485,0.0223713188978104,0.1188934306646215,184.1199095948068,0.0071536638003228,0.0070374477754195,0.0235576932358308,0.1157396316018879,0.1036894627265695
whs69rcw,Modèle résiduel MSE,427,44,2.0002809059692745e-05,0.8340033827156856,28.18797848312492,0.0389583967262827,0.0220093681187979,0.1184478900555906,187.370119273805,0.0069822309185461,0.0070060198304728,0.0236566421599724,0.1147878042653075,0.1017860318733076
whs69rcw,Modèle résiduel MSE,428,45,1.6489371412549524e-05,0.8370139598846436,28.13523629455728,0.0391956783676817,0.0220101380656505,0.1181375106860851,190.59643774704944,0.0069436200910472,0.0069160100060682,0.0236280008306742,0.1145967325020549,0.0974275425681446
whs69rcw,Modèle résiduel MSE,429,46,1.3307485335635575e-05,0.8474473069454062,28.25786303138142,0.0386462045690076,0.0216948324493293,0.113059505691816,178.31237451184427,0.0068321728131509,0.0067960836568401,0.0232951699071524,0.1138902723980255,0.1098765791433616
whs69rcw,Modèle résiduel MSE,430,47,1.0469708279631076e-05,0.842831029974181,28.359687614730213,0.0381958007591793,0.0213562552014301,0.1139537665093767,178.74847448957377,0.006826644683064,0.0067541077036537,0.0233268733176156,0.1130994973847499,0.1011000229204949
whs69rcw,Modèle résiduel MSE,431,48,7.987239654118992e-06,0.847329016389518,28.17921590928369,0.0389977189022543,0.0217739424893054,0.1132077857338149,188.15313371616344,0.0070177368851828,0.0067122230011746,0.023232349477167,0.1128575281263926,0.0977175355347621
whs69rcw,Modèle résiduel MSE,432,49,5.869876628632224e-06,0.8430970557804766,28.30010770873526,0.0384587012972831,0.0213556042069505,0.1139104399701644,180.9329683178512,0.0067957298035315,0.006800659177984,0.0233290025120616,0.1136475970857163,0.1002230974487387
whs69rcw,Modèle résiduel MSE,457,50,4.125975467701219e-06,0.8418441497046372,28.23612155187225,0.0387430602917844,0.0216921805564699,0.1156180714224947,185.06425654092976,0.0070371157088284,0.0066748249541538,0.0232488826816726,0.1127159058984018,0.1032556991419221
whs69rcw,Modèle résiduel MSE,458,51,2.7624185524954723e-06,0.8470456291889322,28.208788956674343,0.0388651682526733,0.0220150351524353,0.1129549292140993,183.43555707515765,0.0069005973877963,0.006618415714942,0.0231184500396952,0.1123621803509374,0.0900192748532336
5s7c0uvn,Modèle résiduel normalisé,0,1,2e-05,0.7397715346566562,6.314000225906503,0.4833925899437935,0.0521754845976829,0.2306307096933496,233.60185750261792,0.0683129682880023,0.0997664501619899,0.064247504577168,0.3298699757736972,0.4148107496464354
5s7c0uvn,Modèle résiduel normalisé,25,2,7.999999999999999e-05,0.7877577646025296,27.184948368621026,0.043727291893149,0.0233965387632106,0.1397219703629099,172.19528107407157,0.0308136898895789,0.0390889821574091,0.0284924190571038,0.1678201320907499,0.2077303529740908
5s7c0uvn,Modèle résiduel normalisé,50,3,0.00014,0.8051619262530886,27.77448668135825,0.0408578646995215,0.0209222786642354,0.1188925351819087,159.60936624146754,0.0264382519727123,0.0309913533572585,0.0231418714094429,0.140176294833167,0.1594431563320323
5s7c0uvn,Modèle résiduel normalisé,75,4,0.0002,0.8129241445968891,28.600721547314382,0.0371504366500091,0.0202242220141764,0.1181166541987452,152.47580996926712,0.0255599435226156,0.030199602827366,0.0226577024660113,0.136711268661878,0.1510036167903588
5s7c0uvn,Modèle résiduel normalisé,100,5,0.0001998036594786,0.8210699311618147,27.333127538061607,0.042987641967376,0.0221803569845084,0.1208942278191961,142.56450105601508,0.027754092267875,0.0280750310764862,0.0214068456950923,0.1280531403409619,0.12557069842632
5s7c0uvn,Modèle résiduel normalisé,101,6,0.0001992154127807,0.8214651366759991,28.236809627335163,0.0387399912805045,0.0198137474663812,0.11712598813505,151.3784604560388,0.0253128653456424,0.0277166648998729,0.0210831785797436,0.1263444628407303,0.1397454056124656
5s7c0uvn,Modèle résiduel normalisé,126,7,0.0001982375814475,0.8268144274580067,27.4915039821118,0.0422109183530316,0.0203178142807607,0.1170881795215195,149.5843721118695,0.0260971627230274,0.0270792698073718,0.0206457986098387,0.1236066119665773,0.1211081883018342
5s7c0uvn,Modèle résiduel normalisé,127,8,0.0001968740245322,0.8363990413731542,28.703068047607715,0.0367152591206176,0.0181309794043672,0.1075981756479575,141.36995584718667,0.0231394410004903,0.0266319102504187,0.0203216608621689,0.1219478696903102,0.119271852601415
5s7c0uvn,Modèle résiduel normalisé,152,9,0.0001951301233713,0.8442213884715376,29.128875327720007,0.0349587772230278,0.0175211674951273,0.103682822323051,136.342224422294,0.0221070852130651,0.0262644735769902,0.0201064095490126,0.1203021723936256,0.1099345915051352
5s7c0uvn,Modèle résiduel normalisé,177,10,0.0001930127603458,0.834340146903334,27.95915917639703,0.0399983467644548,0.0206918972062653,0.1192180817497187,153.82770192180692,0.0262119981363929,0.0258996815930128,0.0198128308153623,0.1195081341215688,0.1105518822008982
5s7c0uvn,Modèle résiduel normalisé,178,11,0.0001905302917203,0.8477767644257381,28.93498342724541,0.0357479242208529,0.0174549679946282,0.1039416001274668,139.31420333816874,0.0222146107397716,0.025445878250986,0.0195353914402488,0.1178054889488933,0.1021995192600621
5s7c0uvn,Modèle résiduel normalisé,179,12,0.0001876925146643,0.8487252798573724,29.292642244071367,0.0343058265738031,0.0174015965633865,0.1036524818889026,136.11991285371053,0.0220905388866005,0.0253655785758398,0.0194602899102127,0.1173120877490593,0.1069557230091757
5s7c0uvn,Modèle résiduel normalisé,204,13,0.0001845106285874,0.8549244917672256,29.46890488244955,0.0336166750301796,0.01675269030163,0.0974401092991746,135.666911450948,0.0209075275744343,0.0247552717367234,0.0191207306746106,0.114303393018806,0.0983338284696269
5s7c0uvn,Modèle résiduel normalisé,229,14,0.0001809971909403,0.8539861337891941,29.58921662509468,0.0331542470069639,0.0165638440320717,0.0983114007475047,133.50006326066304,0.0209473043937107,0.0242550028488039,0.0188664133644575,0.1119036870634453,0.0931999895753514
5s7c0uvn,Modèle résiduel normalisé,230,15,0.0001771660676561,0.8633919666553366,29.553741837044388,0.033289932008126,0.0162863602604845,0.0948580773226146,130.50489975010188,0.0202761491567924,0.0245198266119019,0.019004556008129,0.1131279653527288,0.0978826951617613
5s7c0uvn,Modèle résiduel normalisé,255,16,0.0001730323784284,0.8619099526569761,29.74745779971361,0.0325557054122736,0.01623928810245,0.0963638400466277,127.89173255423836,0.0203376254709116,0.0241508979238888,0.0187368654550459,0.1118961161273157,0.0941081823319451
5s7c0uvn,Modèle résiduel normalisé,256,17,0.0001686124370399,0.8612918319373295,29.768420251842024,0.0324772304833599,0.0160719208290864,0.0934135671062716,129.60717407866397,0.0198380762775396,0.0239819251677483,0.0186339424620581,0.1113469529992494,0.09771782054733
5s7c0uvn,Modèle résiduel normalisé,281,18,0.0001639236869799,0.8682422514619499,29.85698158301745,0.0321477750576618,0.0155950929519945,0.0926495370422971,134.73881441875312,0.0196001762524247,0.0234359634729723,0.0182651035232931,0.1091831987803308,0.0885322951576393
5s7c0uvn,Modèle résiduel normalisé,306,19,0.0001589846326031,0.8579857924888874,29.055566088000297,0.0352550792771083,0.0178573926396924,0.1032533614799894,140.7643381327985,0.0221397127506547,0.0232870867316666,0.0181857542668142,0.1080307598488453,0.0908497231574649
5s7c0uvn,Modèle résiduel normalisé,307,20,0.0001538147661004,0.8670258152073828,29.776426783052425,0.0324473072214772,0.0164139508751445,0.0948839787522266,135.62419947362443,0.020377872094255,0.0233478360276064,0.0182167872961642,0.1082525380974651,0.0915056806630813
5s7c0uvn,Modèle résiduel normalisé,308,21,0.0001484344905731,0.870261155325791,29.60607210853015,0.0330899716117107,0.0168264688088976,0.0979729969182918,132.59672003584257,0.0208889646134499,0.0229743233101808,0.0180169846743154,0.1068999663186378,0.090577759182988
5s7c0uvn,Modèle résiduel normalisé,309,22,0.0001428650395107,0.8710132713975578,29.54944211174025,0.033306415408574,0.016319323748607,0.09688610416548,130.77664734734185,0.0204247533311617,0.0236404123158854,0.0183858489657505,0.1103614641942529,0.0994929551250404
5s7c0uvn,Modèle résiduel normalisé,310,23,0.0001371283929921,0.8783526502806565,30.063838600284143,0.0313912109920715,0.0151370697622669,0.0905843952606464,121.80980604611284,0.0188966199498752,0.0234548996887209,0.0182487498929039,0.1096220259419363,0.0935118992645771
5s7c0uvn,Modèle résiduel normalisé,335,24,0.0001312471909403,0.8738665950709376,30.072455708787192,0.0313600838022193,0.0152270322151739,0.0917200630466485,127.205122860171,0.0191419931642454,0.0228930094565909,0.0179270284377738,0.1069953815104105,0.0916549422356308
5s7c0uvn,Modèle résiduel normalisé,336,25,0.0001252446437729,0.8677971856347446,30.000610897561604,0.0316205525810492,0.0156518296691878,0.0941426136113446,129.59690682792973,0.0195685899013589,0.0231411542313603,0.0180467204747992,0.1084906508525212,0.1046311690225305
5s7c0uvn,Modèle résiduel normalisé,337,26,0.0001191444408012,0.8726132244899355,29.980677060897875,0.0316932040642125,0.0157759077204712,0.0927530651719405,126.95869797650974,0.0194864007162636,0.0227412902073473,0.0177776405157951,0.107053251666391,0.101700556392853
5s7c0uvn,Modèle résiduel normalisé,338,27,0.0001129706567396,0.87066224731248,29.96453604088264,0.0317521544163974,0.0157872362319251,0.0944733181647185,132.70500120409025,0.0197734164459438,0.0225146973035974,0.0176660202356039,0.1059591716999172,0.0965252675625503
5s7c0uvn,Modèle résiduel normalisé,339,28,0.0001067476566931,0.8725861331512188,29.77853569409537,0.0324394300573744,0.0162927527301784,0.09732586595005,132.12870803622008,0.0204906203173871,0.0223801229507304,0.0175182075860599,0.1054004374413918,0.100418781193021
5s7c0uvn,Modèle résiduel normalisé,340,29,0.0001005,0.8768545533048695,30.088085807969065,0.0313037026499209,0.0151975623749453,0.0898691422209657,126.86558579078972,0.018966293251463,0.0224528344005792,0.0176029146975304,0.1055534644386707,0.1028244731167697
5s7c0uvn,Modèle résiduel normalisé,341,30,9.425234330683332e-05,0.8786309834184318,30.00819265494385,0.0315929636101676,0.0154848969702062,0.0904858911345744,125.46000395703788,0.0191919946850373,0.0220498139054602,0.0173468556032221,0.1036742865466154,0.0983427077627334
5s7c0uvn,Modèle résiduel normalisé,342,31,8.802934326035174e-05,0.873050029935508,29.925644855152647,0.0318946438688864,0.0158859475612126,0.0955069623887538,130.1163740950973,0.0199611168675895,0.0217885089656099,0.0172349701110178,0.1021778949369222,0.0960002701538495
5s7c0uvn,Modèle résiduel normalisé,343,32,8.18555591987204e-05,0.8723709747709077,29.968268508340437,0.0317385129325667,0.0158255108278887,0.0945000344052397,129.54854592514454,0.0197682645621484,0.0220744571943058,0.0173345077345068,0.1039855643215342,0.1051319742049926
5s7c0uvn,Modèle résiduel normalisé,344,33,7.575535622709694e-05,0.8695451761114186,30.03215787098929,0.031505915686565,0.0157053363348903,0.0931283229127012,126.37717023124752,0.0194743790760122,0.0218844103475666,0.0172628699364061,0.10311982070661,0.1017865933891799
5s7c0uvn,Modèle résiduel normalisé,345,34,6.975280905969277e-05,0.878418412701837,30.167711704833017,0.0310180445040488,0.015284593056502,0.089927271265408,126.60415441309124,0.0189967053653351,0.0215414894314912,0.0170229068105546,0.10134987354788,0.099166981016214
5s7c0uvn,Modèle résiduel normalisé,346,35,6.387160700787457e-05,0.8796327812918301,30.189731470470363,0.0309395096533779,0.0150640988401297,0.0904371836062135,123.99477500658976,0.0188226945184428,0.0219843342948036,0.0172564637027362,0.1032539000495886,0.1070363606588962
5s7c0uvn,Modèle résiduel normalisé,371,36,5.813496048927527e-05,0.87968942420236,30.247433940016148,0.0307346522060293,0.0149936163155683,0.0897422498413201,120.90041372210058,0.0187531778075057,0.0213649173816427,0.0169255507385565,0.1006187030520194,0.110835617176325
5s7c0uvn,Modèle résiduel normalisé,396,37,5.256550942687932e-05,0.8786809526640793,30.186760807446458,0.0309500930915925,0.0152316228004878,0.0894233502190688,121.44028767330995,0.0187858060837305,0.0212304322208222,0.0168394916850086,0.0998679175017736,0.1126114580238986
5s7c0uvn,Modèle résiduel normalisé,397,38,4.718523389958981e-05,0.8715637983946964,30.105821705568403,0.0312398481874562,0.0155181679874658,0.0915364037299978,126.6691731251663,0.0192052976966931,0.0209245641803384,0.0166328341111095,0.0987226588285376,0.1097095053579308
5s7c0uvn,Modèle résiduel normalisé,398,39,4.201536739689893e-05,0.879364354857083,30.22983420351109,0.0307969912631893,0.0151131755254905,0.0901800264315358,121.05279837968666,0.0188704254747978,0.0208247644174048,0.0165897214299656,0.0983128175298627,0.1071430442647801
5s7c0uvn,Modèle résiduel normalisé,399,40,3.707631302000537e-05,0.8840452083225908,30.330534237093357,0.0304420074668398,0.0147808042579683,0.0877080078011956,118.94843843123292,0.0183978467408953,0.0207203240054221,0.0164447072097378,0.0979889216395015,0.114320263505364
5s7c0uvn,Modèle résiduel normalisé,424,41,3.238756296009547e-05,0.8752974251220966,30.173816051252796,0.0309962530264168,0.0153117437108323,0.091034754853824,120.28566715090172,0.0189881564021624,0.0206687352381264,0.0164752611930235,0.0974227778581727,0.1090628314030985
5s7c0uvn,Modèle résiduel normalisé,425,42,2.7967621571569576e-05,0.8837043088057945,30.36252444002865,0.0303300955159256,0.0147480570935997,0.0877205836104935,116.38334140399664,0.0182534505709491,0.0202972044268798,0.0161974885238286,0.0960508741151828,0.1130270395332422
5s7c0uvn,Modèle résiduel normalisé,450,43,2.3833932343808982e-05,0.8829127940638312,30.28095245070497,0.0306162769268299,0.0149421491499604,0.0890355069061805,115.2478315575971,0.018565970729908,0.0201764482025725,0.0161097414003541,0.0956042864574835,0.1186490731839186
5s7c0uvn,Modèle résiduel normalisé,451,44,2.0002809059692745e-05,0.8783544815819839,30.274319117861705,0.0306396672220876,0.015033952410108,0.0900155680960622,118.83657559997113,0.0186780694679453,0.0202185915639767,0.0161280644038676,0.095574884269482,0.1170367349703342
5s7c0uvn,Modèle résiduel normalisé,452,45,1.6489371412549524e-05,0.8848956782242348,30.347828456703706,0.0303814555819005,0.0146482895802834,0.0867929253727197,116.66589689540538,0.0181509414366607,0.0203213111823822,0.0162113507071302,0.0960282928700375,0.1169032657312022
5s7c0uvn,Modèle résiduel normalisé,477,46,1.3307485335635575e-05,0.8868987806912126,30.355164757322356,0.0303558055449752,0.0147824113353573,0.0869325111652242,115.32910328820036,0.0182241493322212,0.0200049118775651,0.0160067783843757,0.0946867632974162,0.1233574122094545
5s7c0uvn,Modèle résiduel normalisé,478,47,1.0469708279631076e-05,0.8845178998749832,30.369761461860264,0.0303048352196065,0.0146435955860491,0.087730397952014,111.23109901088684,0.0182313729270265,0.0200893538566226,0.0160666156329341,0.0952578581965122,0.1238672684273149
5s7c0uvn,Modèle résiduel normalisé,479,48,7.987239654118992e-06,0.8882800237885837,30.360568990538823,0.0303369244820849,0.014640969834451,0.0874070968350459,110.3589094966936,0.018162554964937,0.0199383637055945,0.0159444951086153,0.0943833450094247,0.1265576233466466
5s7c0uvn,Modèle résiduel normalisé,480,49,5.869876628632224e-06,0.8845213014504005,30.35688892020865,0.0303497804673832,0.0147152843339176,0.0878026265779445,112.3208451106127,0.018230783078691,0.0198276622069633,0.0159071200809831,0.0939182506985644,0.1227791521730076
5s7c0uvn,Modèle résiduel normalisé,481,50,4.125975467701219e-06,0.8801540732383728,30.24139706516352,0.0307560208567035,0.0150920855331009,0.0899438552301505,114.54046516436787,0.0186601142752273,0.0197491680120683,0.0158815323295565,0.0933633571824966,0.1262941550240557
5s7c0uvn,Modèle résiduel normalisé,482,51,2.7624185524954723e-06,0.8877325263516657,30.360341417626625,0.0303377193290127,0.014799689874053,0.0868921598483776,109.30345008283496,0.0182843891068779,0.0198061582791563,0.0159394968277177,0.0938691048859021,0.1235420507434596
5s7c0uvn,Modèle résiduel normalisé,483,52,1.7845872192094625e-06,0.8846976983136144,30.340295133739343,0.030407817026364,0.0147648026588661,0.088150835371223,110.10212966895966,0.0182953765936966,0.0198295856308605,0.0159158496162257,0.0938458963751028,0.1310075675575142
5s7c0uvn,Modèle résiduel normalisé,484,53,1.19634052138698e-06,0.8874508183577965,30.373009819224784,0.030293503907151,0.0146907542607393,0.0871500670909881,109.07257999260206,0.0181790441916934,0.0196928365920216,0.0158447988657678,0.0930092566543155,0.1237590189895823
5s7c0uvn,Modèle résiduel normalisé,485,54,0.0002,0.8644695302535748,29.555187485596065,0.0332843918114048,0.0167043479159474,0.0977683256155458,142.6227787832028,0.0209066102859275,0.023122601935433,0.0179036995714418,0.1084807468657819,0.1240458863062991
5s7c0uvn,Modèle résiduel normalisé,486,55,0.0001998036594786,0.8693392276763916,29.976944891408166,0.0317068249862071,0.0158920048832379,0.0944322190921882,130.3369402451417,0.0199206471764322,0.0222758742081176,0.0174325388641311,0.1049537583867199,0.1163116056376542
